"","x"
"2017",1233513
"2018",1237640
"2019",1244256
"2020",1238936
"2021",1228039
"2022",1215778
"2023",1231017
"2024",1239053
"2025",1245167
"2026",1238577
"2027",1231230
"2028",1218250
"2029",1236579
"2030",1241531
"2031",1247052
"2032",1240584
"2033",1232018
"2034",1218448
"2035",1235977
"2036",1242947
"2037",1248997
"2038",1243552
"2039",1235248
"2040",1221518
"2041",1233580
"2042",1243125
"2043",1249465
"2044",1244931
"2045",1237353
"2046",1222720
"2047",1240247
"2048",1246686
"2049",1251270
"2050",1245986
"2051",1238698
"2052",1223737
"2053",1238102
"2054",1248595
"2055",1252336
"2056",1249523
"2057",1242362
"2058",1226802
"2059",1235929
"2060",1248304
"2061",1253327
"2062",1251590
"2063",1244112
"2064",1230298
"2065",1242257
"2066",1252578
"2067",1256274
"2068",1252302
"2069",1244256
"2070",1231930
"2071",1239776
"2072",1252379
"2073",1257546
"2074",1256457
"2075",1247926
"2076",1234653
"2077",1237919
"2078",1252330
"2079",1257739
"2080",1257759
"2081",1249644
"2082",1235975
"2083",1243570
"2084",1257133
"2085",1258245
"2086",1258253
"2087",1250891
"2088",1237077
"2089",1241404
"2090",1257192
"2091",1260106
"2092",1260786
"2093",1254690
"2094",1240570
"2095",1240073
"2096",1256305
"2097",1260910
"2098",1262287
"2099",1256536
"2100",1244750
"2101",1246112
"2102",1262303
"2103",1263763
"2104",1265621
"2105",1258237
"2106",1246012
"2107",1243643
"2108",1262319
"2109",1262992
"2110",1268821
"2111",1261194
"2112",1247348
"2113",1242803
"2114",1260079
"2115",1264395
"2116",1268937
"2117",1263551
"2118",1251790
"2119",1247544
"2120",1266408
"2121",1266155
"2122",1271044
"2123",1264477
"2124",1252890
"2125",1245071
"2126",1266586
"2127",1267662
"2128",1274230
"2129",1267833
"2130",1256255
"2131",1245847
"2132",1262238
"2133",1268524
"2134",1274025
"2135",1268246
"2136",1259177
"2137",1249614
"2138",1268600
"2139",1270884
"2140",1275908
"2141",1269299
"2142",1261201
"2143",1248273
"2144",1268602
"2145",1272060
"2146",1278799
"2147",1273128
"2148",1263152
"2149",1249809
"2150",1264520
"2151",1272161
"2152",1279194
"2153",1274544
"2154",1266963
"2155",1252135
"2156",1269415
"2157",1275062
"2158",1279047
"2159",1273723
"2160",1268299
"2161",1251928
"2162",1267006
"2163",1277203
"2164",1281430
"2165",1276550
"2166",1270527
"2167",1254238
"2168",1263706
"2169",1276926
"2170",1282329
"2171",1279075
"2172",1274288
"2173",1259304
"2174",1269819
"2175",1280127
"2176",1284123
"2177",1279785
"2178",1274041
"2179",1259960
"2180",1267213
"2181",1281613
"2182",1285919
"2183",1283244
"2184",1276165
"2185",1261734
"2186",1264576
"2187",1279860
"2188",1286741
"2189",1285617
"2190",1280322
"2191",1266768
"2192",1270207
"2193",1284998
"2194",1288177
"2195",1286801
"2196",1281416
"2197",1268160
"2198",1268187
"2199",1286267
"2200",1290444
"2201",1287929
"2202",1283240
"2203",1270889
"2204",1266149
"2205",1284652
"2206",1291503
"2207",1291744
"2208",1286749
"2209",1275372
"2210",1270719
"2211",1289095
"2212",1292965
"2213",1294272
"2214",1288597
"2215",1277426
"2216",1268885
"2217",1291189
"2218",1294670
"2219",1296432
"2220",1289829
"2221",1278387
"2222",1268670
"2223",1287471
"2224",1293691
"2225",1297777
"2226",1293297
"2227",1282475
"2228",1271485
"2229",1293275
"2230",1296297
"2231",1299802
"2232",1294700
"2233",1284589
"2234",1270648
"2235",1294169
"2236",1296600
"2237",1301083
"2238",1296946
"2239",1285462
"2240",1271769
"2241",1289613
"2242",1296213
"2243",1302090
"2244",1298886
"2245",1288578
"2246",1275852
"2247",1294358
"2248",1298550
"2249",1304746
"2250",1299997
"2251",1291171
"2252",1276270
"2253",1293196
"2254",1300912
"2255",1306265
"2256",1302769
"2257",1293834
"2258",1279163
"2259",1289705
"2260",1301463
"2261",1307826
"2262",1305573
"2263",1297738
"2264",1283723
"2265",1294508
"2266",1305343
"2267",1307744
"2268",1307391
"2269",1300072
"2270",1284211
"2271",1291959
"2272",1307051
"2273",1309154
"2274",1308816
"2275",1301730
"2276",1286255
"2277",1289038
"2278",1306232
"2279",1310420
"2280",1311290
"2281",1304763
"2282",1291299
"2283",1293053
"2284",1310324
"2285",1312096
"2286",1313209
"2287",1307181
"2288",1293215
"2289",1292720
"2290",1310305
"2291",1312851
"2292",1315915
"2293",1307384
"2294",1295293
"2295",1291411
"2296",1308431
"2297",1313851
"2298",1318859
"2299",1310486
"2300",1299429
"2301",1295214
"2302",1313788
"2303",1315954
"2304",1320583
"2305",1312669
"2306",1301977
"2307",1292864
"2308",1314221
"2309",1315659
"2310",1322004
"2311",1315170
"2312",1304655
"2313",1293595
"2314",1311079
"2315",1317208
"2316",1321372
"2317",1317098
"2318",1308733
"2319",1295712
"2320",1316947
"2321",1319803
"2322",1322113
"2323",1318768
"2324",1311051
"2325",1294255
"2326",1315497
"2327",1321053
"2328",1322678
"2329",1321208
"2330",1313085
"2331",1296987
"2332",1311174
"2333",1321386
"2334",1324625
"2335",1323868
"2336",1316380
"2337",1301607
"2338",1316310
"2339",1323933
"2340",1326771
"2341",1325851
"2342",1318692
"2343",1304034
"2344",1312721
"2345",1325113
"2346",1327719
"2347",1327387
"2348",1320439
"2349",1306800
"2350",1309709
"2351",1325188
"2352",1328527
"2353",1330046
"2354",1323988
"2355",1311294
"2356",1314472
"2357",1329510
"2358",1330851
"2359",1332904
"2360",1326298
"2361",1313380
"2362",1309971
"2363",1330240
"2364",1331280
"2365",1335013
"2366",1328715
"2367",1317416
"2368",1310328
"2369",1328005
"2370",1332679
"2371",1336544
"2372",1331568
"2373",1321315
"2374",1313116
"2375",1333194
"2376",1334803
"2377",1339452
"2378",1333556
"2379",1323459
"2380",1310886
"2381",1332925
"2382",1334966
"2383",1340010
"2384",1336064
"2385",1324950
"2386",1312550
"2387",1329111
"2388",1334722
"2389",1341785
"2390",1338816
"2391",1328866
"2392",1315714
"2393",1335518
"2394",1338264
"2395",1344414
"2396",1340401
"2397",1331442
"2398",1316393
"2399",1331993
"2400",1339435
"2401",1344350
"2402",1342866
"2403",1333418
"2404",1319666
"2405",1326225
"2406",1338920
"2407",1344727
"2408",1341989
"2409",1336821
"2410",1324082
"2411",1328670
"2412",1343826
"2413",1347167
"2414",1342931
"2415",1339274
"2416",1325561
"2417",1325136
"2418",1343685
"2419",1347416
"2420",1345716
"2421",1341494
"2422",1329857
"2423",1324839
"2424",1342921
"2425",1348591
"2426",1349685
"2427",1344571
"2428",1334289
"2429",1328963
"2430",1348191
"2431",1349321
"2432",1352216
"2433",1346965
"2434",1334531
"2435",1325080
"2436",1348152
"2437",1349370
"2438",1354523
"2439",1349438
"2440",1338200
"2441",1325464
"2442",1345507
"2443",1351072
"2444",1356093
"2445",1352282
"2446",1343656
"2447",1329141
"2448",1351487
"2449",1354168
"2450",1358333
"2451",1354233
"2452",1345619
"2453",1328902
"2454",1347001
"2455",1354430
"2456",1358997
"2457",1354964
"2458",1348825
"2459",1332799
"2460",1343598
"2461",1355563
"2462",1361024
"2463",1358925
"2464",1353185
"2465",1337622
"2466",1348735
"2467",1360782
"2468",1362998
"2469",1359743
"2470",1355418
"2471",1339075
"2472",1343911
"2473",1361273
"2474",1363597
"2475",1363211
"2476",1358687
"2477",1343751
"2478",1342138
"2479",1361027
"2480",1364048
"2481",1366083
"2482",1362655
"2483",1347681
"2484",1347800
"2485",1367151
"2486",1366590
"2487",1370369
"2488",1365277
"2489",1350919
"2490",1344281
"2491",1368596
"2492",1368137
"2493",1373965
"2494",1366865
"2495",1355040
"2496",1345607
"2497",1364928
"2498",1371274
"2499",1376598
"2500",1370587
"2501",1361156
"2502",1349331
"2503",1370042
"2504",1373274
"2505",1378281
"2506",1369966
"2507",1363054
"2508",1348942
"2509",1366795
"2510",1374694
"2511",1379823
"2512",1373598
"2513",1366362
"2514",1352596
"2515",1363664
"2516",1375988
"2517",1381909
"2518",1378058
"2519",1371627
"2520",1358912
"2521",1368601
"2522",1379891
"2523",1383385
"2524",1379077
"2525",1373780
"2526",1360198
"2527",1364052
"2528",1381745
"2529",1382963
"2530",1382249
"2531",1376926
"2532",1363442
"2533",1362671
"2534",1381841
"2535",1385216
"2536",1386100
"2537",1382002
"2538",1369652
"2539",1367784
"2540",1386461
"2541",1387232
"2542",1388655
"2543",1383010
"2544",1371866
"2545",1364046
"2546",1386790
"2547",1387656
"2548",1391430
"2549",1385582
"2550",1375885
"2551",1364368
"2552",1384676
"2553",1389769
"2554",1394801
"2555",1389665
"2556",1380745
"2557",1367739
"2558",1387647
"2559",1390891
"2560",1394966
"2561",1389554
"2562",1383476
"2563",1368449
"2564",1385161
"2565",1392970
"2566",1397018
"2567",1392520
"2568",1387087
"2569",1371870
"2570",1382442
"2571",1394609
"2572",1399307
"2573",1396323
"2574",1391529
"2575",1376903
"2576",1385007
"2577",1397908
"2578",1399310
"2579",1397210
"2580",1393334
"2581",1378250
"2582",1380578
"2583",1399412
"2584",1399373
"2585",1400171
"2586",1397034
"2587",1381776
"2588",1380631
"2589",1398728
"2590",1401233
"2591",1405436
"2592",1398441
"2593",1387142
"2594",1382929
"2595",1401586
"2596",1401305
"2597",1406571
"2598",1399895
"2599",1389909
"2600",1379693
"2601",1401772
"2602",1403332
"2603",1408743
"2604",1402350
"2605",1393584
"2606",1381253
"2607",1399259
"2608",1405507
"2609",1411348
"2610",1404269
"2611",1397606
"2612",1383848
"2613",1401958
"2614",1406548
"2615",1412325
"2616",1406508
"2617",1400033
"2618",1384911
"2619",1399275
"2620",1408835
"2621",1414228
"2622",1409460
"2623",1403468
"2624",1389230
"2625",1396369
"2626",1410503
"2627",1415389
"2628",1412361
"2629",1407367
"2630",1393133
"2631",1399481
"2632",1413165
"2633",1416365
"2634",1414048
"2635",1410023
"2636",1395399
"2637",1394895
"2638",1415006
"2639",1416121
"2640",1417878
"2641",1412800
"2642",1399234
"2643",1395354
"2644",1414846
"2645",1418070
"2646",1421504
"2647",1416751
"2648",1403869
"2649",1397892
"2650",1418352
"2651",1419382
"2652",1423194
"2653",1418522
"2654",1407089
"2655",1394427
"2656",1417951
"2657",1420178
"2658",1426129
"2659",1421332
"2660",1411481
"2661",1397201
"2662",1414549
"2663",1422135
"2664",1427537
"2665",1422559
"2666",1415082
"2667",1400272
"2668",1417752
"2669",1424000
"2670",1429463
"2671",1424830
"2672",1417834
"2673",1401859
"2674",1414547
"2675",1426314
"2676",1430251
"2677",1427767
"2678",1421383
"2679",1405698
"2680",1412186
"2681",1426564
"2682",1431566
"2683",1430620
"2684",1423922
"2685",1410563
"2686",1414137
"2687",1430342
"2688",1432694
"2689",1431599
"2690",1425000
"2691",1410493
"2692",1411846
"2693",1430585
"2694",1432227
"2695",1434887
"2696",1427891
"2697",1415682
"2698",1411440
"2699",1428017
"2700",1433477
"2701",1438960
"2702",1430215
"2703",1420211
"2704",1412688
"2705",1433471
"2706",1435859
"2707",1441148
"2708",1433316
"2709",1423092
"2710",1410976
"2711",1432495
"2712",1437271
"2713",1443335
"2714",1436647
"2715",1427847
"2716",1413675
"2717",1429506
"2718",1437165
"2719",1444610
"2720",1437011
"2721",1430733
"2722",1417354
"2723",1432035
"2724",1440949
"2725",1446384
"2726",1439234
"2727",1433971
"2728",1419369
"2729",1427737
"2730",1442975
"2731",1446919
"2732",1442661
"2733",1436755
"2734",1424148
"2735",1424790
"2736",1442740
"2737",1447673
"2738",1444850
"2739",1440137
"2740",1428662
"2741",1428380
"2742",1447011
"2743",1448766
"2744",1447177
"2745",1441848
"2746",1431029
"2747",1424945
"2748",1447546
"2749",1448220
"2750",1451672
"2751",1445113
"2752",1434218
"2753",1424443
"2754",1444900
"2755",1449022
"2756",1452448
"2757",1447869
"2758",1438321
"2759",1426963
"2760",1450049
"2761",1451071
"2762",1454493
"2763",1448973
"2764",1440535
"2765",1424959
"2766",1447674
"2767",1451858
"2768",1455259
"2769",1452719
"2770",1444291
"2771",1427783
"2772",1443501
"2773",1451968
"2774",1456342
"2775",1454870
"2776",1448699
"2777",1433021
"2778",1446351
"2779",1455489
"2780",1457683
"2781",1455699
"2782",1449752
"2783",1434227
"2784",1439920
"2785",1457177
"2786",1458422
"2787",1457749
"2788",1453518
"2789",1438600
"2790",1436655
"2791",1456140
"2792",1459215
"2793",1459899
"2794",1457129
"2795",1443942
"2796",1440942
"2797",1460319
"2798",1460418
"2799",1462538
"2800",1458296
"2801",1446055
"2802",1437687
"2803",1459639
"2804",1461704
"2805",1466673
"2806",1459163
"2807",1449771
"2808",1437473
"2809",1455415
"2810",1462740
"2811",1468081
"2812",1462464
"2813",1453429
"2814",1440856
"2815",1460764
"2816",1462550
"2817",1469035
"2818",1463593
"2819",1454767
"2820",1440558
"2821",1458292
"2822",1465631
"2823",1470768
"2824",1467125
"2825",1458602
"2826",1443478
"2827",1454425
"2828",1465646
"2829",1471616
"2830",1470716
"2831",1463614
"2832",1449363
"2833",1456989
"2834",1469355
"2835",1472992
"2836",1471913
"2837",1465055
"2838",1451887
"2839",1452392
"2840",1471507
"2841",1474212
"2842",1473007
"2843",1468163
"2844",1455707
"2845",1450013
"2846",1469773
"2847",1475347
"2848",1477311
"2849",1472144
"2850",1461192
"2851",1453411
"2852",1474128
"2853",1476103
"2854",1479606
"2855",1473663
"2856",1463776
"2857",1449657
"2858",1474898
"2859",1478146
"2860",1482720
"2861",1476113
"2862",1467635
"2863",1452281
"2864",1470882
"2865",1479211
"2866",1484265
"2867",1479531
"2868",1472266
"2869",1455471
"2870",1474563
"2871",1481026
"2872",1484794
"2873",1481250
"2874",1473812
"2875",1458308
"2876",1471021
"2877",1482601
"2878",1486132
"2879",1484681
"2880",1476910
"2881",1462707
"2882",1466557
"2883",1482417
"2884",1488032
"2885",1488119
"2886",1481091
"2887",1467810
"2888",1469042
"2889",1487173
"2890",1488532
"2891",1489362
"2892",1483784
"2893",1471306
"2894",1466950
"2895",1488552
"2896",1488793
"2897",1494105
"2898",1486861
"2899",1474618
"2900",1465189
"2901",1486280
"2902",1491286
"2903",1496614
"2904",1489940
"2905",1479338
"2906",1465746
"2907",1490072
"2908",1492319
"2909",1495969
"2910",1492122
"2911",1482845
"2912",1466922
"2913",1488281
"2914",1494526
"2915",1497422
"2916",1495584
"2917",1486446
"2918",1469826
"2919",1484306
"2920",1495904
"2921",1499185
"2922",1495910
"2923",1490305
"2924",1474892
"2925",1485118
"2926",1499180
"2927",1500520
"2928",1497264
"2929",1493055
"2930",1478396
"2931",1478581
"2932",1500076
"2933",1500539
"2934",1500146
"2935",1496077
"2936",1481809
"2937",1478416
"2938",1499825
"2939",1502377
"2940",1503866
"2941",1497234
"2942",1486346
"2943",1479724
"2944",1501183
"2945",1502836
"2946",1506896
"2947",1500420
"2948",1490277
"2949",1476740
"2950",1502181
"2951",1503833
"2952",1508216
"2953",1502204
"2954",1493804
"2955",1479722
"2956",1498853
"2957",1505664
"2958",1510595
"2959",1506090
"2960",1497876
"2961",1483095
"2962",1502445
"2963",1508006
"2964",1511954
"2965",1508386
"2966",1501437
"2967",1486345
"2968",1497819
"2969",1510091
"2970",1512545
"2971",1510907
"2972",1504427
"2973",1490730
"2974",1494049
"2975",1510092
"2976",1512456
"2977",1513545
"2978",1507713
"2979",1494113
"2980",1496421
"2981",1514743
"2982",1513741
"2983",1515894
"2984",1511317
"2985",1497536
"2986",1492889
"2987",1515210
"2988",1514382
"2989",1520558
"2990",1514003
"2991",1502692
"2992",1493680
"2993",1513489
"2994",1516199
"2995",1521777
"2996",1516694
"2997",1506681
"2998",1495176
"2999",1517282
"3000",1517934
"3001",1524240
"3002",1519217
"3003",1509908
"3004",1494809
"3005",1513644
"3006",1519875
"3007",1525019
"3008",1521951
"3009",1514109
"3010",1499913
"3011",1510439
"3012",1520374
"3013",1526039
"3014",1524344
"3015",1517649
"3016",1504697
"3017",1510108
"3018",1524150
"3019",1527192
"3020",1525074
"3021",1520175
"3022",1506780
"3023",1505016
"3024",1525859
"3025",1528123
"3026",1527868
"3027",1523482
"3028",1512174
"3029",1505772
"3030",1524283
"3031",1528371
"3032",1532391
"3033",1526574
"3034",1516691
"3035",1507155
"3036",1528256
"3037",1531514
"3038",1535402
"3039",1529057
"3040",1519367
"3041",1504286
"3042",1528686
"3043",1531249
"3044",1537395
"3045",1532536
"3046",1524478
"3047",1507232
"3048",1524299
"3049",1532791
"3050",1538061
"3051",1535326
"3052",1528275
"3053",1511378
"3054",1527202
"3055",1536502
"3056",1538829
"3057",1536738
"3058",1528495
"3059",1512608
"3060",1522367
"3061",1535996
"3062",1538209
"3063",1540666
"3064",1532847
"3065",1515972
"3066",1518707
"3067",1536085
"3068",1539071
"3069",1542983
"3070",1536484
"3071",1520888
"3072",1520788
"3073",1541825
"3074",1541000
"3075",1544968
"3076",1538079
"3077",1523886
"3078",1518007
"3079",1541798
"3080",1541361
"3081",1549260
"3082",1541710
"3083",1528400
"3084",1518625
"3085",1538731
"3086",1542986
"3087",1550458
"3088",1544600
"3089",1532530
"3090",1521708
"3091",1544128
"3092",1544892
"3093",1551863
"3094",1545789
"3095",1535045
"3096",1521488
"3097",1538787
"3098",1546083
"3099",1550849
"3100",1549507
"3101",1538673
"3102",1523655
"3103",1535171
"3104",1546750
"3105",1552367
"3106",1551931
"3107",1543105
"3108",1530094
"3109",1538277
"3110",1551400
"3111",1553706
"3112",1553607
"3113",1544905
"3114",1532383
"3115",1531940
"3116",1552381
"3117",1554354
"3118",1556192
"3119",1548061
"3120",1536739
"3121",1532463
"3122",1550577
"3123",1555469
"3124",1560581
"3125",1551929
"3126",1542405
"3127",1534760
"3128",1554845
"3129",1557159
"3130",1562232
"3131",1552908
"3132",1544205
"3133",1530967
"3134",1553688
"3135",1557966
"3136",1563431
"3137",1556377
"3138",1548458
"3139",1534236
"3140",1549616
"3141",1558853
"3142",1565300
"3143",1559977
"3144",1553573
"3145",1540317
"3146",1550140
"3147",1562355
"3148",1566114
"3149",1560143
"3150",1555109
"3151",1542356
